week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews,popularity
20-10-19,21,34644583.03,The Lion King,Ethel Barrymore Theatre,2133723,2388272,160.32,237,13309,1696,0.9809,8,0,sold out
15-10-17,21,29928495.36,Aladdin,New Amsterdam Theatre,1492666.5,1536402,110.14,227.5,13552,1727,0.9809,8,0,sold out
25-12-16,31,30413711.35,Wicked,Lunt-Fontanne Theatre,2245595,1779845,153.29,240,14649,1867,0.981,8,0,sold out
21-01-18,35,27685184.24,Wicked,Lunt-Fontanne Theatre,1583593,1779845,104.76,240,15116,1926,0.981,8,0,sold out
17-01-16,34,26239268.38,The Lion King,Ethel Barrymore Theatre,1660171,1990265,124.73,225,13310,1696,0.981,8,0,sold out
29-09-19,18,29894777.05,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,869182.2,994804,107.93,247,8053,1026,0.9811,8,0,sold out
17-12-17,30,34359420.67,Wicked,Lunt-Fontanne Theatre,2000828,1779845,136.56,240,14652,1867,0.9812,8,0,sold out
01-04-18,45,42016688.35,The Phantom of the Opera,New Amsterdam Theatre,1605070.22,1356418,127.41,247,12598,1605,0.9812,8,0,sold out
21-10-18,21,34344692.7,Wicked,Lunt-Fontanne Theatre,1704955,1779845,120.19,240,14185,1807,0.9813,8,0,sold out
19-08-18,12,35465011.8,Frozen,St. James Theatre,2116258,2244976,160.08,325,13220,1684,0.9813,8,0,sold out
17-07-16,8,27125138.45,The Lion King,Ethel Barrymore Theatre,2513984,2649576,167.81,225,14981,1696,0.9815,9,0,sold out
22-01-17,35,21686611.83,The Lion King,Ethel Barrymore Theatre,1657163,1547882,124.44,225,13317,1696,0.9815,8,0,sold out
12-08-18,11,37289893.41,Aladdin,New Amsterdam Theatre,1586574.5,1763235,117,227.5,13560,1727,0.9815,8,0,sold out
09-07-17,7,29082683.33,Wicked,Lunt-Fontanne Theatre,1920520,1779845,126.98,240,15125,1926,0.9816,8,0,sold out
24-09-17,18,23991938.61,"Hello, Dolly!",Greshwin Theatre,2317149.64,1830076,204.06,748,11355,1446,0.9816,8,0,sold out
05-03-17,41,23822896.59,Come From Away,Gerald Schoenfeld Theatre,643600.5,1087968,78.34,223,8215,1046,0.9817,0,8,sold out
19-02-17,39,25574527.9,Wicked,Lunt-Fontanne Theatre,1807973,1779845,127.39,240,14192,1807,0.9817,8,0,sold out
08-10-17,20,30239538.42,Wicked,Lunt-Fontanne Theatre,1869463,1779845,127.54,240,14658,1867,0.9817,8,0,sold out
15-01-17,34,25872048.71,The Humans,Nederlander Theatre,789188,976376,97.08,297,8129,1035,0.9818,8,0,sold out
05-11-17,24,27265631.87,Aladdin,New Amsterdam Theatre,1352423.5,1392312,99.71,227.5,13564,1727,0.9818,8,0,sold out
31-07-16,10,25496118,Waitress,Minskoff Theatre,1042653.7,1019480,127.01,270,8209,1045,0.9819,8,0,sold out
04-09-16,15,23361024.99,The Lion King,Ethel Barrymore Theatre,1867689,1875480,140.19,225,13323,1696,0.9819,8,0,sold out
04-03-18,41,26316392.79,Aladdin,New Amsterdam Theatre,1236989.5,1390752,91.18,215.5,13566,1727,0.9819,8,0,sold out
31-07-16,10,25496118,Aladdin,New Amsterdam Theatre,1711547,1943494,126.15,227.5,13568,1727,0.982,8,0,sold out
12-02-17,38,19809375.55,Aladdin,New Amsterdam Theatre,1218010.5,1277970,89.77,199.5,13568,1727,0.982,8,0,sold out
27-05-18,53,39431767.13,Aladdin,New Amsterdam Theatre,1487127.5,1536861,109.61,215.5,13568,1727,0.982,8,0,sold out
23-04-17,48,35895402.43,The Lion King,Ethel Barrymore Theatre,2151799,2300836,161.49,225,13325,1696,0.9821,8,0,sold out
18-02-18,39,26335055.74,Wicked,Lunt-Fontanne Theatre,1818771,1779845,124.01,240,14666,1867,0.9822,8,0,sold out
25-03-18,44,35414660.27,Wicked,Lunt-Fontanne Theatre,1815639,1779845,119.97,240,15134,1926,0.9822,8,0,sold out
11-06-17,3,34128419.59,The Phantom of the Opera,Sam S. Shubert Theatre,1101208.41,1356418,87.32,203,12611,1605,0.9822,8,0,sold out
13-08-17,12,30312333.55,Aladdin,New Amsterdam Theatre,1703893,1751090,125.56,227.5,13570,1727,0.9822,8,0,sold out
05-06-16,2,27019162.62,Waitress,Minskoff Theatre,981922.9,1019480,119.57,270,8212,1045,0.9823,8,0,sold out
09-12-18,28,40149570.28,Wicked,Lunt-Fontanne Theatre,2000580,1779845,136.4,240,14667,1867,0.9823,8,0,sold out
10-02-19,37,27661257.88,Wicked,Lunt-Fontanne Theatre,1445082.5,1779845,98.53,240,14667,1867,0.9823,8,0,sold out
04-02-18,37,24869631.68,The Lion King,Ethel Barrymore Theatre,1667193,1803986,125.08,225,13329,1696,0.9824,8,0,sold out
31-03-19,44,36822964.51,Frozen,St. James Theatre,1356366,1418364,102.48,199.5,13235,1684,0.9824,8,0,sold out
20-11-16,26,26762454.2,The Lion King,Ethel Barrymore Theatre,1812204,1851315,135.94,225,13331,1696,0.9825,8,0,sold out
25-12-16,31,30413711.35,Aladdin,New Amsterdam Theatre,1620713.5,1814155,136.46,299.5,11877,1727,0.9825,7,0,sold out
06-10-19,19,30098714.42,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,905609.6,994804,112.3,247,8064,1026,0.9825,8,0,sold out
26-08-18,13,33662782.2,The Band's Visit,Greshwin Theatre,894197.6,1024568,109.49,297,8167,1039,0.9826,8,0,sold out
11-06-17,3,34128419.59,Aladdin,New Amsterdam Theatre,1570729,1640100,115.71,227.5,13575,1727,0.9826,8,0,sold out
26-06-16,5,28923675.96,Matilda The Musical,Sam S. Shubert Theatre,990755.6,1318748,88,250,11258,1432,0.9827,8,0,sold out
22-05-16,52,28842985.58,Wicked,Lunt-Fontanne Theatre,1673967,1779845,117.82,240,14208,1807,0.9828,8,0,sold out
09-10-16,20,25903635.94,Aladdin,New Amsterdam Theatre,1535611,1689701,113.08,217.5,13580,1727,0.9829,8,0,sold out
25-11-18,26,43043393.13,Frozen,St. James Theatre,2319012.5,2233256,175.13,375,13242,1684,0.9829,8,0,sold out
09-09-18,15,29524979.46,Dear Evan Hansen,Music Box Theatre,1369013.98,1425136,176.9,448,7739,984,0.9831,8,0,sold out
02-09-18,14,32089527.57,Pretty Woman: The Musical,Lyceum Theatre,1219728,1365328,132.75,275,9188,1168,0.9833,8,0,sold out
23-12-18,30,41012369.65,Aladdin,New Amsterdam Theatre,1752473.4,2002834,129,279.5,13585,1727,0.9833,8,0,sold out
16-09-18,16,28771784.4,Pretty Woman: The Musical,Lyceum Theatre,1165224.3,1365328,126.81,275,9189,1168,0.9834,8,0,sold out
07-05-17,50,32862919.91,Anastasia,Broadhurst Theatre,1062556.1,1148740,118.15,350,8993,1143,0.9835,8,0,sold out
03-03-19,40,27159271.45,Dear Evan Hansen,Music Box Theatre,1195638.27,1352224,154.44,348,7742,984,0.9835,8,0,sold out
30-10-16,23,25194007.33,The Lion King,Ethel Barrymore Theatre,1837613,1748655,137.7,225,13345,1696,0.9836,8,0,sold out
24-04-16,48,27121277.4,Aladdin,New Amsterdam Theatre,1433166.5,1629262,105.46,227.5,13590,1727,0.9836,8,0,sold out
05-08-18,10,36391384.98,Pretty Woman: The Musical,Lyceum Theatre,1008726,1194662,125.42,275,8043,1168,0.9837,0,7,sold out
02-06-19,1,34573184.72,Aladdin,New Amsterdam Theatre,1456162.5,1636562,107.13,199.5,13592,1727,0.9838,8,0,sold out
27-05-18,53,39431767.13,Frozen,St. James Theatre,1810850.5,1834392,136.96,297,13222,1680,0.9838,8,0,sold out
25-02-18,40,27049672.63,Anastasia,Broadhurst Theatre,951561,1093588,105.76,273,8997,1143,0.9839,8,0,sold out
23-07-17,9,31395963.12,The Phantom of the Opera,Sam S. Shubert Theatre,1143127.9,1356418,90.47,203,12635,1605,0.984,8,0,sold out
28-05-17,1,34203175.62,Aladdin,New Amsterdam Theatre,1542463,1580992,113.46,227.5,13595,1727,0.984,8,0,sold out
13-05-18,51,38621280.34,Frozen,St. James Theatre,1721925.5,1810433,130.2,297,13225,1680,0.984,8,0,sold out
28-01-18,36,27522164.93,Wicked,Lunt-Fontanne Theatre,1497083,1779845,98.73,240,15163,1926,0.9841,8,0,sold out
25-12-16,31,30413711.35,The Lion King,Ethel Barrymore Theatre,2128859,2087961,182.22,225,11683,1696,0.9841,7,0,sold out
03-12-17,28,29983150.22,Aladdin,New Amsterdam Theatre,1466569.5,1628914,107.86,227.5,13597,1727,0.9841,8,0,sold out
29-04-18,49,35335326.58,Aladdin,New Amsterdam Theatre,1412165,1440192,103.87,215.5,13596,1727,0.9841,8,0,sold out
27-11-16,27,35280351.26,Matilda The Musical,Sam S. Shubert Theatre,1263261.8,1209739,112.05,250,11274,1432,0.9841,8,0,sold out
03-02-19,36,26512354.56,Wicked,Lunt-Fontanne Theatre,1363201.5,1779845,95.82,240,14227,1807,0.9842,8,0,sold out
10-12-17,29,35260250.63,Waitress,Minskoff Theatre,1105235.56,1019480,134.31,270,8229,1045,0.9843,8,0,sold out
07-07-19,6,34108642.97,Frozen,St. James Theatre,1305287.3,1327312.3,98.44,227.5,13260,1684,0.9843,8,0,sold out
27-05-18,53,39431767.13,The Band's Visit,Greshwin Theatre,897279.92,1024568,109.67,277,8182,1039,0.9844,8,0,sold out
27-05-18,53,39431767.13,Wicked,Lunt-Fontanne Theatre,1805838,1779845,119.06,240,15168,1926,0.9844,8,0,sold out
25-09-16,18,22165298.69,The Lion King,Ethel Barrymore Theatre,1789056,1850115,133.95,225,13356,1696,0.9844,8,0,sold out
27-11-16,27,35280351.26,Wicked,Lunt-Fontanne Theatre,2286976,1779845,160.67,240,14234,1807,0.9846,8,0,sold out
04-03-18,41,26316392.79,The Lion King,Ethel Barrymore Theatre,1797325,1891293,134.53,225,13360,1696,0.9847,8,0,sold out
23-09-18,17,26309335.52,Pretty Woman: The Musical,Lyceum Theatre,1155903.3,1365328,125.63,275,9201,1168,0.9847,8,0,sold out
10-03-19,41,30252790.13,The Lion King,Ethel Barrymore Theatre,1743799.5,2063258,130.49,225,13363,1696,0.9849,8,0,sold out
03-12-17,28,29983150.22,"Hello, Dolly!",Greshwin Theatre,2478968.14,1830076,217.59,996,11393,1446,0.9849,8,0,sold out
05-08-18,10,36391384.98,Frozen,St. James Theatre,2068943,2036628,155.93,325,13268,1684,0.9849,8,0,sold out
18-02-18,39,26335055.74,Anastasia,Broadhurst Theatre,1017255,1105421,112.94,350,9007,1143,0.985,8,0,sold out
22-05-16,52,28842985.58,The Humans,Nederlander Theatre,483400.1,581744,106.5,273,4539,576,0.985,8,0,sold out
02-10-16,19,22824768.82,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,942251.5,1117426,116.54,249,8085,1026,0.985,8,0,sold out
04-09-16,15,23361024.99,Aladdin,New Amsterdam Theatre,1449373,1597777,106.49,239.5,13610,1727,0.9851,8,0,sold out
20-10-19,21,34644583.03,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1050336,994804,129.9,247,8086,1026,0.9851,8,0,sold out
10-07-16,7,24862657.43,She Loves Me,Studio 54,712071.7,899784,90.71,252,7850,996,0.9851,8,0,sold out
16-04-17,47,41151034.39,Wicked,Lunt-Fontanne Theatre,2554030,2002325.5,149.56,240,17077,1926,0.9852,9,0,sold out
09-04-17,46,35186711.31,School of Rock - The Musical,Stephen Sondheim Theatre,1256171.66,1445048,104.65,248,12004,1523,0.9852,8,0,sold out
18-08-19,12,31972753.31,The Lion King,Ethel Barrymore Theatre,2313779,2527684,173.08,225,13368,1696,0.9853,8,0,sold out
06-01-19,32,37530273.1,Aladdin,New Amsterdam Theatre,1634003,1711079,120.01,227.5,13616,1727,0.9855,8,0,sold out
15-07-18,7,37330027.69,Frozen,St. James Theatre,2087637,2036628,157.24,325,13277,1684,0.9855,8,0,sold out
07-01-18,33,32207429.53,The Phantom of the Opera,Sam S. Shubert Theatre,1233620.8,1356418,97.48,213,12655,1605,0.9856,8,0,sold out
08-07-18,6,33865379.57,Frozen,St. James Theatre,2079471,2036628,156.61,325,13278,1684,0.9856,8,0,sold out
29-04-18,49,35335326.58,Wicked,Lunt-Fontanne Theatre,1651308,1779845,115.88,240,14250,1807,0.9857,8,0,sold out
29-01-17,36,21078311.83,The Lion King,Ethel Barrymore Theatre,1647390,1686596,123.18,225,13374,1696,0.9857,8,0,sold out
26-08-18,13,33662782.2,The Lion King,Ethel Barrymore Theatre,2160990,2228027,161.58,225,13374,1696,0.9857,8,0,sold out
09-12-18,28,40149570.28,Frozen,St. James Theatre,1965553,2080478,148.02,375,13279,1684,0.9857,8,0,sold out
28-04-19,48,38151115.68,Frozen,St. James Theatre,1467624.1,2174280,110.52,299.5,13279,1684,0.9857,8,0,sold out
21-07-19,8,34264193.63,Wicked,Lunt-Fontanne Theatre,1917793,1779845,126.26,240,15189,1926,0.9858,8,0,sold out
20-10-19,21,34644583.03,Aladdin,New Amsterdam Theatre,1344971.1,1509556,98.75,227.5,13620,1727,0.9858,8,0,sold out
23-07-17,9,31395963.12,Wicked,Lunt-Fontanne Theatre,1948437,1779845,128.25,240,15193,1926,0.986,8,0,sold out
08-10-17,20,30239538.42,Aladdin,New Amsterdam Theatre,1580366,1570006,116.02,227.5,13622,1727,0.986,8,0,sold out
11-12-16,29,31357485.42,The Lion King,Ethel Barrymore Theatre,2119872,2126164,158.41,225,13382,1696,0.9863,8,0,sold out
22-04-18,48,37506237.02,Frozen,St. James Theatre,1774655,1824044,133.88,297,13256,1680,0.9863,8,0,sold out
20-05-18,52,38813251.1,Frozen,St. James Theatre,1696443,1810433,127.98,297,13256,1680,0.9863,8,0,sold out
17-09-17,17,26613186.99,Anastasia,Broadhurst Theatre,868775.9,1135836,96.32,350,9020,1143,0.9864,8,0,sold out
14-01-18,34,32947325.27,Anastasia,Broadhurst Theatre,1016708.8,1093588,112.72,298,9020,1143,0.9864,8,0,sold out
13-10-19,20,35212990.4,The Lion King,Brooks Atkinson Theatre,2242450,2356836,167.55,250,13384,1696,0.9864,8,0,sold out
11-02-18,38,22018577.15,The Lion King,Brooks Atkinson Theatre,1724602,1765850,128.84,225,13386,1696,0.9866,8,0,sold out
11-08-19,11,33808015.83,Frozen,St. James Theatre,1336666.9,1444816,100.57,217.5,13291,1684,0.9866,8,0,sold out
01-07-18,5,38126488.51,Aladdin,New Amsterdam Theatre,1533450,1606617,112.49,215.5,13632,1727,0.9867,8,0,sold out
07-01-18,33,32207429.53,Waitress,Minskoff Theatre,1079800.1,1019480,130.88,270,8250,1045,0.9868,8,0,sold out
27-01-19,35,29982380.3,The Lion King,Brooks Atkinson Theatre,1850189,1961755,138.19,225,13389,1696,0.9868,8,0,sold out
17-01-16,34,26239268.38,Aladdin,New Amsterdam Theatre,1360505,1506166,99.79,199.5,13633,1727,0.9868,8,0,sold out
21-05-17,52,34503594.63,Wicked,Lunt-Fontanne Theatre,1730401,1779845,117.42,240,14737,1867,0.9869,8,0,sold out
02-12-18,27,37805785.34,Wicked,Lunt-Fontanne Theatre,1874882,1779845,131.42,240,14266,1807,0.9869,8,0,sold out
22-07-18,8,36855921.43,Frozen,St. James Theatre,2103866,2036628,158.24,325,13295,1684,0.9869,8,0,sold out
13-03-16,42,23719997.68,Aladdin,New Amsterdam Theatre,1325184,1445684,97.16,199.5,13639,1727,0.9872,8,0,sold out
05-06-16,2,27019162.62,Aladdin,New Amsterdam Theatre,1506480.5,1629262,110.44,227.5,13641,1727,0.9873,8,0,sold out
30-12-18,31,57807272.33,Anastasia,Broadhurst Theatre,1339777.2,1236203,131.91,350,10157,1143,0.9874,9,0,sold out
14-05-17,51,33603536.36,Waitress,Minskoff Theatre,1255894.1,1019480,152.14,270,8255,1045,0.9874,8,0,sold out
12-06-16,3,28477729.82,Aladdin,New Amsterdam Theatre,1581642,1671263,115.94,227.5,13642,1727,0.9874,8,0,sold out
08-04-18,46,42596195.27,"Hello, Dolly!",Greshwin Theatre,1148480.68,1371056,100.55,297,11422,1446,0.9874,8,0,sold out
30-04-17,49,32511674.46,Anastasia,Broadhurst Theatre,882853,1150532,97.77,350,9030,1143,0.9875,8,0,sold out
19-02-17,39,25574527.9,The Lion King,Brooks Atkinson Theatre,1845100,1764698,137.7,225,13399,1696,0.9875,8,0,sold out
10-06-18,2,39211500.4,Aladdin,New Amsterdam Theatre,1462545,1566071,107.2,215.5,13643,1727,0.9875,8,0,sold out
19-03-17,43,30015943.81,Waitress,Minskoff Theatre,947291.9,1019480,114.74,270,8256,1045,0.9876,8,0,sold out
03-01-16,32,43065472,Wicked,Lunt-Fontanne Theatre,2940096,2002326,171.75,240,17119,1926,0.9876,9,0,sold out
11-03-18,42,29425481.36,Frozen,St. James Theatre,1453464,1447063,125.15,277.5,11614,1680,0.9876,0,7,sold out
26-03-17,44,32453591.42,Wicked,Lunt-Fontanne Theatre,1838772,1779845,120.83,240,15218,1926,0.9877,8,0,sold out
01-12-19,27,41687333.21,Frozen,St. James Theatre,1638530.4,1811904,123.14,227.5,13306,1684,0.9877,8,0,sold out
17-04-16,47,27177086.08,The Lion King,Brooks Atkinson Theatre,1939509,2004552,144.72,225,13402,1696,0.9878,8,0,sold out
21-10-18,21,34344692.7,Mean Girls,Cort Theatre,1372883.3,1328576,141.81,299.5,9681,1225,0.9879,8,0,sold out
11-03-18,42,29425481.36,Wicked,Lunt-Fontanne Theatre,1572946,1779845,106.62,240,14753,1867,0.988,8,0,sold out
27-01-19,35,29982380.3,Wicked,Lunt-Fontanne Theatre,1532751,1779845,107.31,240,14283,1807,0.988,8,0,sold out
27-11-16,27,35280351.26,Aladdin,New Amsterdam Theatre,2047064.5,2133352,149.96,299.5,13651,1727,0.9881,8,0,sold out
12-11-17,25,32477412.57,Aladdin,New Amsterdam Theatre,1452142,1473556,106.38,227.5,13651,1727,0.9881,8,0,sold out
13-10-19,20,35212990.4,Frozen,St. James Theatre,1140768.1,1270128,85.69,252.5,13312,1684,0.9881,8,0,sold out
19-08-18,12,35465011.8,The Band's Visit,Greshwin Theatre,929258.6,1024568,113.13,297,8214,1039,0.9882,8,0,sold out
20-03-16,43,26631585.91,Wicked,Lunt-Fontanne Theatre,1934807,1779845,127.07,240,15226,1926,0.9882,8,0,sold out
06-08-17,11,31424598.87,Wicked,Lunt-Fontanne Theatre,1952642,1779845,128.24,240,15226,1926,0.9882,8,0,sold out
08-07-18,6,33865379.57,Wicked,Lunt-Fontanne Theatre,1981742,1779845,134.3,240,14756,1867,0.9882,8,0,sold out
18-03-18,43,31954759.69,"Hello, Dolly!",Greshwin Theatre,1080849.43,1371056,94.55,297,11431,1446,0.9882,8,0,sold out
27-08-17,14,26578502.98,The Lion King,Brooks Atkinson Theatre,2053299,2126199,153.12,225,13410,1696,0.9884,8,0,sold out
13-05-18,51,38621280.34,The Band's Visit,Greshwin Theatre,872347,1038880,106.18,247,8216,1039,0.9885,8,0,sold out
05-08-18,10,36391384.98,Wicked,Lunt-Fontanne Theatre,1921398,1779845,126.15,240,15231,1926,0.9885,8,0,sold out
23-12-18,30,41012369.65,Frozen,St. James Theatre,2109577,2122506,158.41,375,13317,1684,0.9885,8,0,sold out
13-03-16,42,23719997.68,The Lion King,Brooks Atkinson Theatre,1708789,1897743,127.4,225,13413,1696,0.9886,8,0,sold out
04-12-16,28,29035901.85,Dear Evan Hansen,Music Box Theatre,757958.1,1021754,97.4,248,7782,984,0.9886,1,7,sold out
29-12-19,31,55765407.59,Mean Girls,Cort Theatre,1784978.1,1323000,163.76,249.5,10900,1225,0.9887,9,0,sold out
21-01-18,35,27685184.24,Anastasia,Broadhurst Theatre,902693.5,1093588,99.84,273,9041,1143,0.9887,8,0,sold out
22-12-19,30,40645773.41,Frozen,St. James Theatre,1250663.5,1203468,93.89,217.5,13320,1684,0.9887,8,0,sold out
09-06-19,2,35439598.96,Wicked,Lunt-Fontanne Theatre,1960837,1779845,128.69,240,15237,1926,0.9889,8,0,sold out
23-06-19,4,35987055.01,Wicked,Lunt-Fontanne Theatre,1992828,1779845,130.79,240,15237,1926,0.9889,8,0,sold out
06-01-19,32,37530273.1,The Lion King,Brooks Atkinson Theatre,2468269,2471136,183.95,225,13418,1696,0.9889,8,0,sold out
15-09-19,16,29092570.96,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,774698.2,994804,95.44,247,8117,1026,0.9889,8,0,sold out
29-12-19,31,55765407.59,Aladdin,New Amsterdam Theatre,2462503.5,2606725,160.19,299.5,15372,1727,0.989,9,0,sold out
29-07-18,9,39633285.25,Frozen,St. James Theatre,2113768.5,2036628,158.63,325,13325,1684,0.9891,8,0,sold out
03-06-18,1,37106954.31,Wicked,Lunt-Fontanne Theatre,1854648,1779845,121.69,240,15241,1926,0.9892,8,0,sold out
30-12-18,31,57807272.33,The Phantom of the Opera,Sam S. Shubert Theatre,2091530.26,1538871,146.37,247,14289,1605,0.9892,9,0,sold out
15-01-17,34,25872048.71,The Lion King,Brooks Atkinson Theatre,1800719,1772071,134.17,225,13421,1696,0.9892,8,0,sold out
22-01-17,35,21686611.83,Aladdin,New Amsterdam Theatre,1251177.5,1350179,91.55,199.5,13667,1727,0.9892,8,0,sold out
11-11-18,24,37230401.33,Mean Girls,Cort Theatre,1391698.65,1328576,143.55,299.5,9695,1225,0.9893,8,0,sold out
20-10-19,21,34644583.03,Wicked,Lunt-Fontanne Theatre,1677867,1779845,117.32,240,14302,1807,0.9893,8,0,sold out
12-02-17,38,19809375.55,The Lion King,Brooks Atkinson Theatre,1553274,1647542,115.72,225,13423,1696,0.9893,8,0,sold out
26-05-19,52,35905670.43,Aladdin,New Amsterdam Theatre,1482887.5,1599787,108.49,252.5,13668,1727,0.9893,8,0,sold out
08-10-17,20,30239538.42,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1006950,1231992,124.01,249,8120,1026,0.9893,8,0,sold out
11-12-16,29,31357485.42,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1061672.6,1117426,130.72,249,8122,1026,0.9895,8,0,sold out
22-10-17,22,30630790.04,Wicked,Lunt-Fontanne Theatre,1695922,1779845,118.55,240,14305,1807,0.9896,8,0,sold out
14-10-18,20,33387818.47,The Lion King,Brooks Atkinson Theatre,2156939,2170390,160.64,225,13427,1696,0.9896,8,0,sold out
08-12-19,28,38317632.21,Dear Evan Hansen,Music Box Theatre,1037684.74,1234034,133.19,297,7791,984,0.9897,8,0,sold out
19-06-16,4,28229255.81,Aladdin,New Amsterdam Theatre,1586332.5,1671263,115.99,227.5,13677,1727,0.9899,8,0,sold out
20-05-18,52,38813251.1,Aladdin,New Amsterdam Theatre,1368043,1447725,100.03,215.5,13676,1727,0.9899,8,0,sold out
12-06-16,3,28477729.82,The Humans,Nederlander Theatre,484407.3,581744,106.18,273,4562,576,0.99,8,0,sold out
12-08-18,11,37289893.41,Frozen,St. James Theatre,2104755,2012072,157.81,325,13337,1684,0.99,8,0,sold out
21-04-19,47,40219790.24,Frozen,St. James Theatre,1784138.5,2443189,118.9,299.5,15005,1684,0.99,9,0,sold out
19-03-17,43,30015943.81,Aladdin,New Amsterdam Theatre,1569251.5,1549760,114.72,227.5,13679,1727,0.9901,8,0,sold out
10-07-16,7,24862657.43,The Humans,Nederlander Theatre,535584.2,581744,117.38,299,4563,576,0.9902,8,0,sold out
05-05-19,49,34151624.49,Aladdin,New Amsterdam Theatre,1457672.5,1436163,106.56,212.5,13680,1727,0.9902,8,0,sold out
17-03-19,42,32944572.64,Anastasia,Broadhurst Theatre,837802.9,1093588,92.52,297,9055,1143,0.9903,8,0,sold out
03-06-18,1,37106954.31,Frozen,St. James Theatre,1813959,1871571,136.29,297,13310,1680,0.9903,8,0,sold out
17-06-18,3,39653551.79,Waitress,Lyceum Theatre,985227,1019480,118.99,270,8280,1045,0.9904,8,0,sold out
14-05-17,51,33603536.36,The Lion King,Brooks Atkinson Theatre,1638506,1719671,139.35,225,11758,1696,0.9904,8,0,sold out
